headshot,player_id,player,position_group,team,games,targets,receptions,yards,tds,yards_per_reception,yac,air_yards,adot,catch_rate,yac_per_reception,epa,wpa,success_rate,epa_per_target,target_share,air_yards_share,wopr,name_team,full_pos
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",00-0034364,J.Akins,TE,CLE,5,18,12,98,1,8.166666666666666,62,59,3.2777777777777777,0.6666666666666666,5.166666666666667,6.1004559604334645,-0.04056011742899679,0.6111111111111112,0.33891422002408134,0.08955223880597014,0.040521978021978024,0.16269374282433985,J.Akins (CLE),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhmboki1lwndau686wlv",00-0034365,I.Thomas,TE,CAR,1,3,0,0,0,NA,0,23,7.666666666666667,0,NA,-5.024669583712239,-0.15762624144554138,0,-1.674889861237413,0.014354066985645933,0.015171503957783642,0.03215115324891745,I.Thomas (CAR),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",00-0034383,D.Schultz,TE,HOU,6,32,18,143,0,7.944444444444445,55,229,7.15625,0.5625,3.0555555555555554,-3.895911838998627,0.10040906444191933,0.40625,-0.12174724496870709,0.14414414414414414,0.14118372379778052,0.31504482287466257,D.Schultz (HOU),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",00-0034386,Ju.Watson,WR,KC,4,9,6,87,0,14.5,23,89,9.88888888888889,0.6666666666666666,3.8333333333333335,8.215857642315578,0.23217034339904785,0.7777777777777778,0.9128730713683976,0.055900621118012424,0.10607866507747318,0.15810599723124985,Ju.Watson (KC),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",00-0034407,R.McCloud,WR,ATL,6,40,24,259,0,10.791666666666666,90,265,6.625,0.6,3.75,-3.97448543185601,-0.02243141084909439,0.45,-0.09936213579640026,0.19138755980861244,0.17678452301534356,0.41083050582365915,R.McCloud (ATL),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",00-0034418,C.Wilson,WR,NO,3,12,9,88,1,9.777777777777779,40,64,5.333333333333333,0.75,4.444444444444445,5.719948807323817,-0.04349137425015215,0.5,0.4766624006103181,0.05555555555555555,0.037514654161781943,0.10959359124658069,C.Wilson (NO),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",00-0034419,B.Berrios,WR,MIA,3,6,0,0,0,NA,0,26,4.333333333333333,0,NA,-7.45529689907562,-0.08078750036656857,0.3333333333333333,-1.24254948317927,0.03680981595092025,0.021576763485477178,0.07031845836621439,B.Berrios (MIA),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esdvav44ezzmwbwe1rju",00-0034487,T.Sherfield,WR,MIN,3,4,3,33,0,11,16,28,7,0.75,5.333333333333333,-4.0816879296908155,-0.019251450896263123,0.75,-1.0204219824227039,0.028985507246376812,0.022099447513812154,0.058947874129233725,T.Sherfield (MIN),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg",00-0034521,A.Lazard,WR,NYJ,6,42,26,354,5,13.615384615384615,110,436,10.380952380952381,0.6190476190476191,4.230769230769231,27.16946244500729,0.4950128103388214,0.5714285714285714,0.6468919629763641,0.18584070796460178,0.27930813581037794,0.47427675701416716,A.Lazard (NYJ),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",00-0034613,T.Hudson,TE,CIN,1,3,2,18,0,9,10,13,4.333333333333333,0.6666666666666666,5,-5.744859178899787,-0.1287970319390297,0,-1.9149530596332625,0.01485148514851485,0.009848484848484848,0.02917116711671167,T.Hudson (CIN),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",00-0034646,B.Powell,WR,MIN,3,6,3,29,0,9.666666666666666,5,67,11.166666666666666,0.5,1.6666666666666667,0.1874180068843998,0.03813844919204712,0.5,0.0312363344807333,0.043478260869565216,0.05288082083662194,0.10223396588998318,B.Powell (MIN),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",00-0034753,M.Andrews,TE,BAL,6,19,13,186,1,14.307692307692308,52,204,10.736842105263158,0.6842105263157895,4,3.121986247395398,0.011116834975968604,0.631578947368421,0.16431506565238937,0.10734463276836158,0.15066469719350073,0.26648223718799285,M.Andrews (BAL),Receiver/Tight End
"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",00-0034775,C.Kirk,WR,JAX,6,41,24,284,1,11.833333333333334,87,509,12.414634146341463,0.5853658536585366,3.625,10.047610428387998,0.10012848846367217,0.5121951219512195,0.24506366898507312,0.20398009950248755,0.2824639289678135,0.5036948995312008,C.Kirk (JAX),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",00-0034798,D.Smythe,TE,MIA,4,7,2,11,0,5.5,4,50,7.142857142857143,0.2857142857142857,2,-3.429134748468641,-0.07827487343456596,0.14285714285714285,-0.4898763926383773,0.04294478527607362,0.04149377593360996,0.0934628210676374,D.Smythe (MIA),Receiver/Tight End
"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",00-0034827,D.Moore,WR,CHI,6,53,31,314,3,10.129032258064516,145,445,8.39622641509434,0.5849056603773585,4.67741935483871,2.3947109743497363,0.11670459297404656,0.39622641509433965,0.0451832259311271,0.2623762376237624,0.29745989304812837,0.6017862815693334,D.Moore (CHI),Receiver/Tight End
